Date,StateHolidayScheme,IsStateHoliday
2014-01-04,5,0
2014-01-05,5,0
2014-01-06,5,0
2014-01-07,5,0
2014-01-08,5,0
2014-01-09,5,0
2014-01-10,5,0
2014-01-11,5,0
2014-01-12,5,0
2014-01-13,5,0
2014-01-14,5,0
2014-01-15,5,0
2014-01-16,5,0
2014-01-17,5,0
2014-01-18,5,0
2014-01-19,5,0
2014-01-20,5,0
2014-01-21,5,0
2014-01-22,5,0
2014-01-23,5,0
2014-01-24,5,0
2014-01-25,5,0
2014-01-26,5,0
2014-01-27,5,0
2014-01-28,5,0
2014-01-29,5,0
2014-01-30,5,0
2014-01-31,5,0
2014-02-01,5,0
2014-02-02,5,0
2014-02-03,5,0
2014-02-04,5,0
2014-02-05,5,0
2014-02-06,5,0
2014-02-07,5,0
2014-02-08,5,0
2014-02-09,5,0
2014-02-10,5,0
2014-02-11,5,0
2014-02-12,5,0
2014-02-13,5,0
2014-02-14,5,0
2014-02-15,5,0
2014-02-16,5,0
2014-02-17,5,0
2014-02-18,5,0
2014-02-19,5,0
2014-02-20,5,0
2014-02-21,5,0
2014-02-22,5,0
2014-02-23,5,0
2014-02-24,5,0
2014-02-25,5,0
2014-02-26,5,0
2014-02-27,5,0
2014-02-28,5,0
2014-03-01,5,0
2014-03-02,5,0
2014-03-03,5,0
2014-03-04,5,0
2014-03-05,5,0
2014-03-06,5,0
2014-03-07,5,0
2014-03-08,5,0
2014-03-09,5,0
2014-03-10,5,0
2014-03-11,5,0
2014-03-12,5,0
2014-03-13,5,0
2014-03-14,5,0
2014-03-15,5,0
2014-03-16,5,0
2014-03-17,5,0
2014-03-18,5,0
2014-03-19,5,0
2014-03-20,5,0
2014-03-21,5,0
2014-03-22,5,0
2014-03-23,5,0
2014-03-24,5,0
2014-03-25,5,0
2014-03-26,5,0
2014-03-27,5,0
2014-03-28,5,0
2014-03-29,5,0
2014-03-30,5,0
2014-03-31,5,0
2014-04-01,5,0
2014-04-02,5,0
2014-04-03,5,0
2014-04-04,5,0
2014-04-05,5,0
2014-04-06,5,0
2014-04-07,5,0
2014-04-08,5,0
2014-04-09,5,0
2014-04-10,5,0
2014-04-11,5,0
2014-04-12,5,0
2014-04-13,5,0
2014-04-14,5,0
2014-04-15,5,0
2014-04-16,5,0
2014-04-17,5,0
2014-04-18,5,1
2014-04-19,5,0
2014-04-20,5,0
2014-04-21,5,1
2014-04-22,5,0
2014-04-23,5,0
2014-04-24,5,0
2014-04-25,5,0
2014-04-26,5,0
2014-04-27,5,0
2014-04-28,5,0
2014-04-29,5,0
2014-04-30,5,0
2014-05-01,5,1
2014-05-02,5,0
2014-05-03,5,0
2014-05-04,5,0
2014-05-05,5,0
2014-05-06,5,0
2014-05-07,5,0
2014-05-08,5,0
2014-05-09,5,0
2014-05-10,5,0
2014-05-11,5,0
2014-05-12,5,0
2014-05-13,5,0
2014-05-14,5,0
2014-05-15,5,0
2014-05-16,5,0
2014-05-17,5,0
2014-05-18,5,0
2014-05-19,5,0
2014-05-20,5,0
2014-05-21,5,0
2014-05-22,5,0
2014-05-23,5,0
2014-05-24,5,0
2014-05-25,5,0
2014-05-26,5,0
2014-05-27,5,0
2014-05-28,5,0
2014-05-29,5,1
2014-05-30,5,0
2014-05-31,5,0
2014-06-01,5,0
2014-06-02,5,0
2014-06-03,5,0
2014-06-04,5,0
2014-06-05,5,0
2014-06-06,5,0
2014-06-07,5,0
2014-06-08,5,0
2014-06-09,5,1
2014-06-10,5,0
2014-06-11,5,0
2014-06-12,5,0
2014-06-13,5,0
2014-06-14,5,0
2014-06-15,5,0
2014-06-16,5,0
2014-06-17,5,0
2014-06-18,5,0
2014-06-19,5,1
2014-06-20,5,0
2014-06-21,5,0
2014-06-22,5,0
2014-06-23,5,0
2014-06-24,5,0
2014-06-25,5,0
2014-06-26,5,0
2014-06-27,5,0
2014-06-28,5,0
2014-06-29,5,0
2014-06-30,5,0
2014-07-01,5,0
2014-07-02,5,0
2014-07-03,5,0
2014-07-04,5,0
2014-07-05,5,0
2014-07-06,5,0
2014-07-07,5,0
2014-07-08,5,0
2014-07-09,5,0
2014-07-10,5,0
2014-07-11,5,0
2014-07-12,5,0
2014-07-13,5,0
2014-07-14,5,0
2014-07-15,5,0
2014-07-16,5,0
2014-07-17,5,0
2014-07-18,5,0
2014-07-19,5,0
2014-07-20,5,0
2014-07-21,5,0
2014-07-22,5,0
2014-07-23,5,0
2014-07-24,5,0
2014-07-25,5,0
2014-07-26,5,0
2014-07-27,5,0
2014-07-28,5,0
2014-07-29,5,0
2014-07-30,5,0
2014-07-31,5,0
2014-08-01,5,0
2014-08-02,5,0
2014-08-03,5,0
2014-08-04,5,0
2014-08-05,5,0
2014-08-06,5,0
2014-08-07,5,0
2014-08-08,5,0
2014-08-09,5,0
2014-08-10,5,0
2014-08-11,5,0
2014-08-12,5,0
2014-08-13,5,0
2014-08-14,5,0
2014-08-15,5,0
2014-08-16,5,0
2014-08-17,5,0
2014-08-18,5,0
2014-08-19,5,0
2014-08-20,5,0
2014-08-21,5,0
2014-08-22,5,0
2014-08-23,5,0
2014-08-24,5,0
2014-08-25,5,0
2014-08-26,5,0
2014-08-27,5,0
2014-08-28,5,0
2014-08-29,5,0
2014-08-30,5,0
2014-08-31,5,0
2014-09-01,5,0
2014-09-02,5,0
2014-09-03,5,0
2014-09-04,5,0
2014-09-05,5,0
2014-09-06,5,0
2014-09-07,5,0
2014-09-08,5,0
2014-09-09,5,0
2014-09-10,5,0
2014-09-11,5,0
2014-09-12,5,0
2014-09-13,5,0
2014-09-14,5,0
2014-09-15,5,0
2014-09-16,5,0
2014-09-17,5,0
2014-09-18,5,0
2014-09-19,5,0
2014-09-20,5,0
2014-09-21,5,0
2014-09-22,5,0
2014-09-23,5,0
2014-09-24,5,0
2014-09-25,5,0
2014-09-26,5,0
2014-09-27,5,0
2014-09-28,5,0
2014-09-29,5,0
2014-09-30,5,0
2014-10-01,5,0
2014-10-02,5,0
2014-10-03,5,1
2014-10-04,5,0
2014-10-05,5,0
2014-10-06,5,0
2014-10-07,5,0
2014-10-08,5,0
2014-10-09,5,0
2014-10-10,5,0
2014-10-11,5,0
2014-10-12,5,0
2014-10-13,5,0
2014-10-14,5,0
2014-10-15,5,0
2014-10-16,5,0
2014-10-17,5,0
2014-10-18,5,0
2014-10-19,5,0
2014-10-20,5,0
2014-10-21,5,0
2014-10-22,5,0
2014-10-23,5,0
2014-10-24,5,0
2014-10-25,5,0
2014-10-26,5,0
2014-10-27,5,0
2014-10-28,5,0
2014-10-29,5,0
2014-10-30,5,0
2014-10-31,5,0
2014-11-01,5,0
2014-11-02,5,0
2014-11-03,5,0
2014-11-04,5,0
2014-11-05,5,0
2014-11-06,5,0
2014-11-07,5,0
2014-11-08,5,0
2014-11-09,5,0
2014-11-10,5,0
2014-11-11,5,0
2014-11-12,5,0
2014-11-13,5,0
2014-11-14,5,0
2014-11-15,5,0
2014-11-16,5,0
2014-11-17,5,0
2014-11-18,5,0
2014-11-19,5,0
2014-11-20,5,0
2014-11-21,5,0
2014-11-22,5,0
2014-11-23,5,0
2014-11-24,5,0
2014-11-25,5,0
2014-11-26,5,0
2014-11-27,5,0
2014-11-28,5,0
2014-11-29,5,0
2014-11-30,5,0
2014-12-01,5,0
2014-12-02,5,0
2014-12-03,5,0
2014-12-04,5,0
2014-12-05,5,0
2014-12-06,5,0
2014-12-07,5,0
2014-12-08,5,0
2014-12-09,5,0
2014-12-10,5,0
2014-12-11,5,0
2014-12-12,5,0
2014-12-13,5,0
2014-12-14,5,0
2014-12-15,5,0
2014-12-16,5,0
2014-12-17,5,0
2014-12-18,5,0
2014-12-19,5,0
2014-12-20,5,0
2014-12-21,5,0
2014-12-22,5,0
2014-12-23,5,0
2014-12-24,5,0
2014-12-25,5,1
2014-12-26,5,1
2014-12-27,5,0
2014-12-28,5,0
2014-12-29,5,0
2014-12-30,5,0
2014-12-31,5,0
2015-01-01,5,1
2015-01-02,5,0
2015-01-03,5,0
2015-01-04,5,0
2015-01-05,5,0
2015-01-06,5,0
2015-01-07,5,0
2015-01-08,5,0
2015-01-09,5,0
2015-01-10,5,0
2015-01-11,5,0
2015-01-12,5,0
2015-01-13,5,0
2015-01-14,5,0
2015-01-15,5,0
2015-01-16,5,0
2015-01-17,5,0
2015-01-18,5,0
2015-01-19,5,0
2015-01-20,5,0
2015-01-21,5,0
2015-01-22,5,0
2015-01-23,5,0
2015-01-24,5,0
2015-01-25,5,0
2015-01-26,5,0
2015-01-27,5,0
2015-01-28,5,0
2015-01-29,5,0
2015-01-30,5,0
2015-01-31,5,0
2015-02-01,5,0
2015-02-02,5,0
2015-02-03,5,0
2015-02-04,5,0
2015-02-05,5,0
2015-02-06,5,0
2015-02-07,5,0
2015-02-08,5,0
2015-02-09,5,0
2015-02-10,5,0
2015-02-11,5,0
2015-02-12,5,0
2015-02-13,5,0
2015-02-14,5,0
2015-02-15,5,0
2015-02-16,5,0
2015-02-17,5,0
2015-02-18,5,0
2015-02-19,5,0
2015-02-20,5,0
2015-02-21,5,0
2015-02-22,5,0
2015-02-23,5,0
2015-02-24,5,0
2015-02-25,5,0
2015-02-26,5,0
2015-02-27,5,0
2015-02-28,5,0
2015-03-01,5,0
2015-03-02,5,0
2015-03-03,5,0
2015-03-04,5,0
2015-03-05,5,0
2015-03-06,5,0
2015-03-07,5,0
2015-03-08,5,0
2015-03-09,5,0
2015-03-10,5,0
2015-03-11,5,0
2015-03-12,5,0
2015-03-13,5,0
2015-03-14,5,0
2015-03-15,5,0
2015-03-16,5,0
2015-03-17,5,0
2015-03-18,5,0
2015-03-19,5,0
2015-03-20,5,0
2015-03-21,5,0
2015-03-22,5,0
2015-03-23,5,0
2015-03-24,5,0
2015-03-25,5,0
2015-03-26,5,0
2015-03-27,5,0
2015-03-28,5,0
2015-03-29,5,0
2015-03-30,5,0
2015-03-31,5,0
2015-04-01,5,0
2015-04-02,5,0
2015-04-03,5,1
2015-04-04,5,0
2015-04-05,5,0
2015-04-06,5,1
2015-04-07,5,0
2015-04-08,5,0
2015-04-09,5,0
2015-04-10,5,0
2015-04-11,5,0
2015-04-12,5,0
2015-04-13,5,0
2015-04-14,5,0
2015-04-15,5,0
2015-04-16,5,0
2015-04-17,5,0
2015-04-18,5,0
2015-04-19,5,0
2015-04-20,5,0
2015-04-21,5,0
2015-04-22,5,0
2015-04-23,5,0
2015-04-24,5,0
2015-04-25,5,0
2015-04-26,5,0
2015-04-27,5,0
2015-04-28,5,0
2015-04-29,5,0
2015-04-30,5,0
2015-05-01,5,1
2015-05-02,5,0
2015-05-03,5,0
2015-05-04,5,0
2015-05-05,5,0
2015-05-06,5,0
2015-05-07,5,0
2015-05-08,5,0
2015-05-09,5,0
2015-05-10,5,0
2015-05-11,5,0
2015-05-12,5,0
2015-05-13,5,0
2015-05-14,5,1
2015-05-15,5,0
2015-05-16,5,0
2015-05-17,5,0
2015-05-18,5,0
2015-05-19,5,0
2015-05-20,5,0
2015-05-21,5,0
2015-05-22,5,0
2015-05-23,5,0
2015-05-24,5,0
2015-05-25,5,1
2015-05-26,5,0
2015-05-27,5,0
2015-05-28,5,0
2015-05-29,5,0
2015-05-30,5,0
2015-05-31,5,0
2015-06-01,5,0
2015-06-02,5,0
2015-06-03,5,0
2015-06-04,5,1
2015-06-05,5,0
2015-06-06,5,0
2015-06-07,5,0
2015-06-08,5,0
2015-06-09,5,0
2015-06-10,5,0
2015-06-11,5,0
2015-06-12,5,0
2015-06-13,5,0
2015-06-14,5,0
2015-06-15,5,0
2015-06-16,5,0
2015-06-17,5,0
2015-06-18,5,0
2015-06-19,5,0
2015-06-20,5,0
2015-06-21,5,0
2015-06-22,5,0
2015-06-23,5,0
2015-06-24,5,0
2015-06-25,5,0
2015-06-26,5,0
2015-06-27,5,0
2015-06-28,5,0
2015-06-29,5,0
2015-06-30,5,0
2015-07-01,5,0
2015-07-02,5,0
2015-07-03,5,0
2015-07-04,5,0
2015-07-05,5,0
2015-07-06,5,0
2015-07-07,5,0
2015-07-08,5,0
2015-07-09,5,0
2015-07-10,5,0
2015-07-11,5,0
2015-07-12,5,0
2015-07-13,5,0
2015-07-14,5,0
2015-07-15,5,0
2015-07-16,5,0
2015-07-17,5,0
2015-07-18,5,0
2015-07-19,5,0
2015-07-20,5,0
2015-07-21,5,0
2015-07-22,5,0
2015-07-23,5,0
2015-07-24,5,0
2015-07-25,5,0
2015-07-26,5,0
2015-07-27,5,0
2015-07-28,5,0
2015-07-29,5,0
2015-07-30,5,0
2015-07-31,5,0
2013-01-01,6,1
2013-01-02,6,0
2013-01-03,6,0
2013-01-04,6,0
2013-01-05,6,0
2013-01-06,6,0
2013-01-07,6,0
2013-01-08,6,0
2013-01-09,6,0
2013-01-10,6,0
2013-01-11,6,0
2013-01-12,6,0
2013-01-13,6,0
2013-01-14,6,0
2013-01-15,6,0
2013-01-16,6,0
2013-01-17,6,0
2013-01-18,6,0
2013-01-19,6,0
2013-01-20,6,0
2013-01-21,6,0
2013-01-22,6,0
2013-01-23,6,0
2013-01-24,6,0
2013-01-25,6,0
2013-01-26,6,0
2013-01-27,6,0
2013-01-28,6,0
2013-01-29,6,0
2013-01-30,6,0
2013-01-31,6,0
2013-02-01,6,0
2013-02-02,6,0
2013-02-03,6,0
2013-02-04,6,0
2013-02-05,6,0
2013-02-06,6,0
2013-02-07,6,0
2013-02-08,6,0
2013-02-09,6,0
2013-02-10,6,0
2013-02-11,6,0
2013-02-12,6,0
2013-02-13,6,0
2013-02-14,6,0
2013-02-15,6,0
2013-02-16,6,0
2013-02-17,6,0
2013-02-18,6,0
2013-02-19,6,0
2013-02-20,6,0
2013-02-21,6,0
2013-02-22,6,0
2013-02-23,6,0
2013-02-24,6,0
2013-02-25,6,0
2013-02-26,6,0
2013-02-27,6,0
2013-02-28,6,0
2013-03-01,6,0
2013-03-02,6,0
2013-03-03,6,0
2013-03-04,6,0
2013-03-05,6,0
2013-03-06,6,0
2013-03-07,6,0
2013-03-08,6,0
2013-03-09,6,0
2013-03-10,6,0
2013-03-11,6,0
2013-03-12,6,0
2013-03-13,6,0
2013-03-14,6,0
2013-03-15,6,0
2013-03-16,6,0
2013-03-17,6,0
2013-03-18,6,0
2013-03-19,6,0
2013-03-20,6,0
2013-03-21,6,0
2013-03-22,6,0
2013-03-23,6,0
2013-03-24,6,0
2013-03-25,6,0
2013-03-26,6,0
2013-03-27,6,0
2013-03-28,6,0
2013-03-29,6,1
2013-03-30,6,0
2013-03-31,6,0
2013-04-01,6,1
2013-04-02,6,0
2013-04-03,6,0
2013-04-04,6,0
2013-04-05,6,0
2013-04-06,6,0
2013-04-07,6,0
2013-04-08,6,0
2013-04-09,6,0
2013-04-10,6,0
2013-04-11,6,0
2013-04-12,6,0
2013-04-13,6,0
2013-04-14,6,0
2013-04-15,6,0
2013-04-16,6,0
2013-04-17,6,0
2013-04-18,6,0
2013-04-19,6,0
2013-04-20,6,0
2013-04-21,6,0
2013-04-22,6,0
2013-04-23,6,0
2013-04-24,6,0
2013-04-25,6,0
2013-04-26,6,0
2013-04-27,6,0
2013-04-28,6,0
2013-04-29,6,0
2013-04-30,6,0
2013-05-01,6,1
2013-05-02,6,0
2013-05-03,6,0
2013-05-04,6,0
2013-05-05,6,0
2013-05-06,6,0
2013-05-07,6,0
2013-05-08,6,0
2013-05-09,6,1
2013-05-10,6,0
2013-05-11,6,0
2013-05-12,6,0
2013-05-13,6,0
2013-05-14,6,0
2013-05-15,6,0
2013-05-16,6,0
2013-05-17,6,0
2013-05-18,6,0
2013-05-19,6,0
2013-05-20,6,1
2013-05-21,6,0
2013-05-22,6,0
2013-05-23,6,0
2013-05-24,6,0
2013-05-25,6,0
2013-05-26,6,0
2013-05-27,6,0
2013-05-28,6,0
2013-05-29,6,0
2013-05-30,6,0
2013-05-31,6,0
2013-06-01,6,0
2013-06-02,6,0
2013-06-03,6,0
2013-06-04,6,0
2013-06-05,6,0
2013-06-06,6,0
2013-06-07,6,0
2013-06-08,6,0
2013-06-09,6,0
2013-06-10,6,0
2013-06-11,6,0
2013-06-12,6,0
2013-06-13,6,0
2013-06-14,6,0
2013-06-15,6,0
2013-06-16,6,0
2013-06-17,6,0
2013-06-18,6,0
2013-06-19,6,0
2013-06-20,6,0
2013-06-21,6,0
2013-06-22,6,0
2013-06-23,6,0
2013-06-24,6,0
2013-06-25,6,0
2013-06-26,6,0
2013-06-27,6,0
2013-06-28,6,0
2013-06-29,6,0
2013-06-30,6,0
2013-07-01,6,0
2013-07-02,6,0
2013-07-03,6,0
2013-07-04,6,0
2013-07-05,6,0
2013-07-06,6,0
2013-07-07,6,0
2013-07-08,6,0
2013-07-09,6,0
2013-07-10,6,0
2013-07-11,6,0
2013-07-12,6,0
2013-07-13,6,0
2013-07-14,6,0
2013-07-15,6,0
2013-07-16,6,0
2013-07-17,6,0
2013-07-18,6,0
2013-07-19,6,0
2013-07-20,6,0
2013-07-21,6,0
2013-07-22,6,0
2013-07-23,6,0
2013-07-24,6,0
2013-07-25,6,0
2013-07-26,6,0
2013-07-27,6,0
2013-07-28,6,0
2013-07-29,6,0
2013-07-30,6,0
2013-07-31,6,0
2013-08-01,6,0
2013-08-02,6,0
2013-08-03,6,0
2013-08-04,6,0
2013-08-05,6,0
2013-08-06,6,0
2013-08-07,6,0
2013-08-08,6,0
2013-08-09,6,0
2013-08-10,6,0
2013-08-11,6,0
2013-08-12,6,0
2013-08-13,6,0
2013-08-14,6,0
2013-08-15,6,0
2013-08-16,6,0
2013-08-17,6,0
2013-08-18,6,0
2013-08-19,6,0
2013-08-20,6,0
2013-08-21,6,0
2013-08-22,6,0
2013-08-23,6,0
2013-08-24,6,0
2013-08-25,6,0
2013-08-26,6,0
2013-08-27,6,0
2013-08-28,6,0
2013-08-29,6,0
2013-08-30,6,0
2013-08-31,6,0
2013-09-01,6,0
2013-09-02,6,0
2013-09-03,6,0
2013-09-04,6,0
2013-09-05,6,0
2013-09-06,6,0
2013-09-07,6,0
2013-09-08,6,0
2013-09-09,6,0
2013-09-10,6,0
2013-09-11,6,0
2013-09-12,6,0
2013-09-13,6,0
2013-09-14,6,0
2013-09-15,6,0
2013-09-16,6,0
2013-09-17,6,0
2013-09-18,6,0
2013-09-19,6,0
2013-09-20,6,0
2013-09-21,6,0
2013-09-22,6,0
2013-09-23,6,0
2013-09-24,6,0
2013-09-25,6,0
2013-09-26,6,0
2013-09-27,6,0
2013-09-28,6,0
2013-09-29,6,0
2013-09-30,6,0
2013-10-01,6,0
2013-10-02,6,0
2013-10-03,6,1
2013-10-04,6,0
2013-10-05,6,0
2013-10-06,6,0
2013-10-07,6,0
2013-10-08,6,0
2013-10-09,6,0
2013-10-10,6,0
2013-10-11,6,0
2013-10-12,6,0
2013-10-13,6,0
2013-10-14,6,0
2013-10-15,6,0
2013-10-16,6,0
2013-10-17,6,0
2013-10-18,6,0
2013-10-19,6,0
2013-10-20,6,0
2013-10-21,6,0
2013-10-22,6,0
2013-10-23,6,0
2013-10-24,6,0
2013-10-25,6,0
2013-10-26,6,0
2013-10-27,6,0
2013-10-28,6,0
2013-10-29,6,0
2013-10-30,6,0
2013-10-31,6,1
2013-11-01,6,0
2013-11-02,6,0
2013-11-03,6,0
2013-11-04,6,0
2013-11-05,6,0
2013-11-06,6,0
2013-11-07,6,0
2013-11-08,6,0
2013-11-09,6,0
2013-11-10,6,0
2013-11-11,6,0
2013-11-12,6,0
2013-11-13,6,0
2013-11-14,6,0
2013-11-15,6,0
2013-11-16,6,0
2013-11-17,6,0
2013-11-18,6,0
2013-11-19,6,0
2013-11-20,6,0
2013-11-21,6,0
2013-11-22,6,0
2013-11-23,6,0
2013-11-24,6,0
2013-11-25,6,0
2013-11-26,6,0
2013-11-27,6,0
2013-11-28,6,0
2013-11-29,6,0
2013-11-30,6,0
2013-12-01,6,0
2013-12-02,6,0
2013-12-03,6,0
2013-12-04,6,0
2013-12-05,6,0
2013-12-06,6,0
2013-12-07,6,0
2013-12-08,6,0
2013-12-09,6,0
2013-12-10,6,0
2013-12-11,6,0
2013-12-12,6,0
2013-12-13,6,0
2013-12-14,6,0
2013-12-15,6,0
2013-12-16,6,0
2013-12-17,6,0
2013-12-18,6,0
2013-12-19,6,0
2013-12-20,6,0
2013-12-21,6,0
2013-12-22,6,0
2013-12-23,6,0
2013-12-24,6,0
2013-12-25,6,1
2013-12-26,6,1
2013-12-27,6,0
2013-12-28,6,0
2013-12-29,6,0
2013-12-30,6,0
2013-12-31,6,0
2014-01-01,6,1
2014-01-02,6,0
2014-01-03,6,0
2014-01-04,6,0
2014-01-05,6,0
2014-01-06,6,0
2014-01-07,6,0
2014-01-08,6,0
2014-01-09,6,0
2014-01-10,6,0
2014-01-11,6,0
2014-01-12,6,0
2014-01-13,6,0
2014-01-14,6,0
2014-01-15,6,0
2014-01-16,6,0
2014-01-17,6,0
2014-01-18,6,0
2014-01-19,6,0
2014-01-20,6,0
2014-01-21,6,0
2014-01-22,6,0
2014-01-23,6,0
2014-01-24,6,0
2014-01-25,6,0
2014-01-26,6,0
2014-01-27,6,0
2014-01-28,6,0
2014-01-29,6,0
2014-01-30,6,0
2014-01-31,6,0
2014-02-01,6,0
2014-02-02,6,0
2014-02-03,6,0
2014-02-04,6,0
2014-02-05,6,0
2014-02-06,6,0
2014-02-07,6,0
2014-02-08,6,0
2014-02-09,6,0
2014-02-10,6,0
2014-02-11,6,0
2014-02-12,6,0
2014-02-13,6,0
2014-02-14,6,0
2014-02-15,6,0
2014-02-16,6,0
2014-02-17,6,0
2014-02-18,6,0
2014-02-19,6,0
2014-02-20,6,0
2014-02-21,6,0
2014-02-22,6,0
2014-02-23,6,0
2014-02-24,6,0
2014-02-25,6,0
2014-02-26,6,0
2014-02-27,6,0
2014-02-28,6,0
2014-03-01,6,0
2014-03-02,6,0
2014-03-03,6,0
2014-03-04,6,0
2014-03-05,6,0
2014-03-06,6,0
2014-03-07,6,0
2014-03-08,6,0
2014-03-09,6,0
2014-03-10,6,0
2014-03-11,6,0
2014-03-12,6,0
2014-03-13,6,0
2014-03-14,6,0
2014-03-15,6,0
2014-03-16,6,0
2014-03-17,6,0
2014-03-18,6,0
2014-03-19,6,0
2014-03-20,6,0
2014-03-21,6,0
2014-03-22,6,0
2014-03-23,6,0
2014-03-24,6,0
2014-03-25,6,0
2014-03-26,6,0
2014-03-27,6,0
2014-03-28,6,0
2014-03-29,6,0
2014-03-30,6,0
2014-03-31,6,0
2014-04-01,6,0
2014-04-02,6,0
2014-04-03,6,0
2014-04-04,6,0
2014-04-05,6,0
2014-04-06,6,0
2014-04-07,6,0
2014-04-08,6,0
2014-04-09,6,0
2014-04-10,6,0
2014-04-11,6,0
2014-04-12,6,0
2014-04-13,6,0
2014-04-14,6,0
2014-04-15,6,0
2014-04-16,6,0
2014-04-17,6,0
2014-04-18,6,1
2014-04-19,6,0
2014-04-20,6,0
2014-04-21,6,1
2014-04-22,6,0
2014-04-23,6,0
2014-04-24,6,0
2014-04-25,6,0
2014-04-26,6,0
2014-04-27,6,0
2014-04-28,6,0
2014-04-29,6,0
2014-04-30,6,0
2014-05-01,6,1
2014-05-02,6,0
2014-05-03,6,0
2014-05-04,6,0
2014-05-05,6,0
2014-05-06,6,0
2014-05-07,6,0
2014-05-08,6,0
2014-05-09,6,0
2014-05-10,6,0
2014-05-11,6,0
2014-05-12,6,0
2014-05-13,6,0
2014-05-14,6,0
2014-05-15,6,0
2014-05-16,6,0
2014-05-17,6,0
2014-05-18,6,0
2014-05-19,6,0
2014-05-20,6,0
2014-05-21,6,0
2014-05-22,6,0
2014-05-23,6,0
2014-05-24,6,0
2014-05-25,6,0
2014-05-26,6,0
2014-05-27,6,0
2014-05-28,6,0
2014-05-29,6,1
2014-05-30,6,0
2014-05-31,6,0
2014-06-01,6,0
2014-06-02,6,0
2014-06-03,6,0
2014-06-04,6,0
2014-06-05,6,0
2014-06-06,6,0
2014-06-07,6,0
2014-06-08,6,0
2014-06-09,6,1
2014-06-10,6,0
2014-06-11,6,0
2014-06-12,6,0
2014-06-13,6,0
2014-06-14,6,0
2014-06-15,6,0
2014-06-16,6,0
2014-06-17,6,0
2014-06-18,6,0
2014-06-19,6,0
2014-06-20,6,0
2014-06-21,6,0
2014-06-22,6,0
2014-06-23,6,0
2014-06-24,6,0
2014-06-25,6,0
2014-06-26,6,0
2014-06-27,6,0
2014-06-28,6,0
2014-06-29,6,0
2014-06-30,6,0
2014-07-01,6,0
2014-07-02,6,0
2014-07-03,6,0
2014-07-04,6,0
2014-07-05,6,0
2014-07-06,6,0
2014-07-07,6,0
2014-07-08,6,0
2014-07-09,6,0
2014-07-10,6,0
2014-07-11,6,0
2014-07-12,6,0
2014-07-13,6,0
2014-07-14,6,0
2014-07-15,6,0
2014-07-16,6,0
2014-07-17,6,0
2014-07-18,6,0
2014-07-19,6,0
2014-07-20,6,0
2014-07-21,6,0
2014-07-22,6,0
2014-07-23,6,0
2014-07-24,6,0
2014-07-25,6,0
2014-07-26,6,0
2014-07-27,6,0
2014-07-28,6,0
2014-07-29,6,0
2014-07-30,6,0
2014-07-31,6,0
2014-08-01,6,0
2014-08-02,6,0
2014-08-03,6,0
2014-08-04,6,0
2014-08-05,6,0
2014-08-06,6,0
2014-08-07,6,0
2014-08-08,6,0
2014-08-09,6,0
2014-08-10,6,0
2014-08-11,6,0
2014-08-12,6,0
2014-08-13,6,0
2014-08-14,6,0
2014-08-15,6,0
2014-08-16,6,0
2014-08-17,6,0
2014-08-18,6,0
2014-08-19,6,0
2014-08-20,6,0
2014-08-21,6,0
2014-08-22,6,0
2014-08-23,6,0
2014-08-24,6,0
2014-08-25,6,0
2014-08-26,6,0
2014-08-27,6,0
2014-08-28,6,0
2014-08-29,6,0
2014-08-30,6,0
2014-08-31,6,0
2014-09-01,6,0
2014-09-02,6,0
2014-09-03,6,0
2014-09-04,6,0
2014-09-05,6,0
2014-09-06,6,0
2014-09-07,6,0
2014-09-08,6,0
2014-09-09,6,0
2014-09-10,6,0
2014-09-11,6,0
2014-09-12,6,0
2014-09-13,6,0
2014-09-14,6,0
2014-09-15,6,0
2014-09-16,6,0
2014-09-17,6,0
2014-09-18,6,0
2014-09-19,6,0
2014-09-20,6,0
2014-09-21,6,0
2014-09-22,6,0
2014-09-23,6,0
2014-09-24,6,0
2014-09-25,6,0
2014-09-26,6,0
2014-09-27,6,0
2014-09-28,6,0
2014-09-29,6,0
2014-09-30,6,0
2014-10-01,6,0
2014-10-02,6,0
2014-10-03,6,1
2014-10-04,6,0
2014-10-05,6,0
2014-10-06,6,0
2014-10-07,6,0
2014-10-08,6,0
2014-10-09,6,0
2014-10-10,6,0
2014-10-11,6,0
2014-10-12,6,0
2014-10-13,6,0
2014-10-14,6,0
2014-10-15,6,0
2014-10-16,6,0
2014-10-17,6,0
2014-10-18,6,0
2014-10-19,6,0
2014-10-20,6,0
2014-10-21,6,0
2014-10-22,6,0
2014-10-23,6,0
2014-10-24,6,0
2014-10-25,6,0
2014-10-26,6,0
2014-10-27,6,0
2014-10-28,6,0
2014-10-29,6,0
2014-10-30,6,0
2014-10-31,6,1
2014-11-01,6,0
2014-11-02,6,0
2014-11-03,6,0
2014-11-04,6,0
2014-11-05,6,0
2014-11-06,6,0
2014-11-07,6,0
2014-11-08,6,0
2014-11-09,6,0
2014-11-10,6,0
2014-11-11,6,0
2014-11-12,6,0
2014-11-13,6,0
2014-11-14,6,0
2014-11-15,6,0
2014-11-16,6,0
2014-11-17,6,0
2014-11-18,6,0
2014-11-19,6,0
2014-11-20,6,0
2014-11-21,6,0
2014-11-22,6,0
2014-11-23,6,0
2014-11-24,6,0
2014-11-25,6,0
2014-11-26,6,0
2014-11-27,6,0
